"county","order","family","genus","scientificName","specimens","lastcollected"
"Fairfield","Ophioglossales","Ophioglossaceae","Botrychium","Botrychium virginianum",6,1989
"Fairfield","Osmundales","Osmundaceae","Osmunda","Osmunda claytoniana",6,1989
"Fairfield","Oxalidales","Oxalidaceae","Oxalis","Oxalis europaea",6,1938
"Fairfield","Poales","Cyperaceae","Carex","Carex communis",6,1985
"Fairfield","Poales","Cyperaceae","Carex","Carex cristata",6,1940
"Fairfield","Poales","Cyperaceae","Carex","Carex echinata",6,1914
"Fairfield","Poales","Cyperaceae","Carex","Carex gracillima",6,1984
"Fairfield","Poales","Cyperaceae","Carex","Carex grisea",6,1936
"Fairfield","Poales","Cyperaceae","Carex","Carex hystericina",6,1992
"Fairfield","Poales","Cyperaceae","Carex","Carex lanuginosa",6,1931
"Fairfield","Poales","Cyperaceae","Carex","Carex longii",6,1929
"Fairfield","Poales","Cyperaceae","Carex","Carex lupulina",6,1997
"Fairfield","Poales","Cyperaceae","Carex","Carex lurida",6,1999
"Fairfield","Poales","Cyperaceae","Carex","Carex plantaginea",6,1992
"Fairfield","Poales","Cyperaceae","Carex","Carex projecta",6,1938
"Fairfield","Poales","Cyperaceae","Carex","Carex pubescens",6,1937
"Fairfield","Poales","Cyperaceae","Carex","Carex sparganioides",6,1989
"Fairfield","Poales","Cyperaceae","Carex","Carex typhina",6,1939
"Fairfield","Poales","Cyperaceae","Carex","Carex vestita",6,1927
"Fairfield","Poales","Cyperaceae","Eleocharis","Eleocharis olivacea",6,1930
"Fairfield","Poales","Cyperaceae","Schoenoplectus","Schoenoplectus validus",6,1931
"Fairfield","Poales","Eriocaulaceae","Eriocaulon","Eriocaulon septangulare",6,1930
"Fairfield","Poales","Juncaceae","Juncus","Juncus gerardii",6,1941
"Fairfield","Poales","Poaceae","Agrostis","Agrostis scabra",6,1983
"Fairfield","Poales","Poaceae","Anthoxanthum","Anthoxanthum odoratum",6,1997
"Fairfield","Poales","Poaceae","Aristida","Aristida oligantha",6,1984
"Fairfield","Poales","Poaceae","Bromus","Bromus commutatus",6,1957
"Fairfield","Poales","Poaceae","Calamagrostis","Calamagrostis cinnoides",6,1939
"Fairfield","Poales","Poaceae","Cenchrus","Cenchrus longispinus",6,1999
"Fairfield","Poales","Poaceae","Digitaria","Digitaria ischaemum",6,2007
"Fairfield","Poales","Poaceae","Echinochloa","Echinochloa crus-galli",6,1957
"Fairfield","Poales","Poaceae","Echinochloa","Echinochloa walteri",6,1943
"Fairfield","Poales","Poaceae","Elymus","Elymus riparius",6,1938
"Fairfield","Poales","Poaceae","Eragrostis","Eragrostis pilosa",6,1935
"Fairfield","Poales","Poaceae","Leersia","Leersia virginica",6,1999
"Fairfield","Poales","Poaceae","Lolium","Lolium temulentum",6,1927
"Fairfield","Poales","Poaceae","Muhlenbergia","Muhlenbergia sobolifera",6,1991
"Fairfield","Poales","Poaceae","Panicum","Panicum capillare",6,1937
"Fairfield","Poales","Poaceae","Phalaris","Phalaris arundinacea",6,1999
"Fairfield","Poales","Poaceae","Puccinellia","Puccinellia distans",6,1947
"Fairfield","Poales","Poaceae","Sporobolus","Sporobolus neglectus",6,1934
"Fairfield","Polypodiales","Dennstaedtiaceae","Dennstaedtia","Dennstaedtia punctilobula",6,1990
"Fairfield","Polypodiales","Dryopteridaceae","Cystopteris","Cystopteris tenuis",6,1992
"Fairfield","Polypodiales","Dryopteridaceae","Woodsia","Woodsia obtusa",6,1994
"Fairfield","Proteales","Nelumbonaceae","Nelumbo","Nelumbo lutea",6,2005
"Fairfield","Ranunculales","Papaveraceae","Adlumia","Adlumia fungosa",6,1991
"Fairfield","Ranunculales","Papaveraceae","Chelidonium","Chelidonium majus",6,1994
"Fairfield","Ranunculales","Ranunculaceae","Actaea","Actaea pachypoda",6,1983
"Fairfield","Ranunculales","Ranunculaceae","Anemone","Anemone americana",6,1935
"Fairfield","Ranunculales","Ranunculaceae","Anemonella","Anemonella thalictroides",6,1898
"Fairfield","Ranunculales","Ranunculaceae","Clematis","Clematis virginiana",6,1998
"Fairfield","Ranunculales","Ranunculaceae","Hydrastis","Hydrastis canadensis",6,1937
"Fairfield","Ranunculales","Ranunculaceae","Ranunculus","Ranunculus abortivus",6,1938
"Fairfield","Ranunculales","Ranunculaceae","Ranunculus","Ranunculus allegheniensis",6,1986
"Fairfield","Ranunculales","Ranunculaceae","Ranunculus","Ranunculus hispidus",6,2001
"Fairfield","Ranunculales","Ranunculaceae","Ranunculus","Ranunculus septentrionalis",6,1994
"Fairfield","Rosales","Rhamnaceae","Rhamnus","Rhamnus frangula",6,1995
"Fairfield","Rosales","Rosaceae","Aronia","Aronia nigra",6,1898
"Fairfield","Rosales","Rosaceae","Crataegus","Crataegus modesta",6,1903
"Fairfield","Rosales","Rosaceae","Geum","Geum canadense",6,1997
"Fairfield","Rosales","Rosaceae","Geum","Geum flavum",6,1930
"Fairfield","Rosales","Rosaceae","Kerria","Kerria japonica",6,1938
"Fairfield","Rosales","Rosaceae","Potentilla","Potentilla argentea",6,1999
"Fairfield","Rosales","Rosaceae","Potentilla","Potentilla recta",6,1999
"Fairfield","Rosales","Rosaceae","Prunus","Prunus avium",6,1995
"Fairfield","Rosales","Rosaceae","Rubus","Rubus idaeus",6,1995
"Fairfield","Rosales","Rosaceae","Rubus","Rubus insons",6,1937
"Fairfield","Rosales","Rosaceae","Rubus","Rubus occidentalis",6,1995
"Fairfield","Rosales","Rosaceae","Rubus","Rubus setosus",6,1936
"Fairfield","Rosales","Rosaceae","Spiraea","Spiraea tomentosa",6,1995
"Fairfield","Santalales","Santalaceae","Comandra","Comandra umbellata",6,1897
"Fairfield","Sapindales","Aceraceae","Acer","Acer pseudoplatanus",6,1998
"Fairfield","Sapindales","Anacardiaceae","Rhus","Rhus glabra",6,1998
"Fairfield","Sapindales","Simaroubaceae","Ailanthus","Ailanthus altissima",6,2001
"Fairfield","Saxifragales","Penthoraceae","Penthorum","Penthorum sedoides",6,2006
"Fairfield","Solanales","Solanaceae","Physalis","Physalis philadelphica",6,1931
"Fairfield","Solanales","Solanaceae","Solanum","Solanum carolinense",6,1989
"Fairfield","","Alliaceae","Allium","Allium vineale",5,1999
"Fairfield","","Ruscaceae","Convallaria","Convallaria majalis",5,1936
"Fairfield","Alismatales","Araceae","Peltandra","Peltandra virginica",5,1997
"Fairfield","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton angustifolius",5,1937
"Fairfield","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton illinoensis",5,2004
"Fairfield","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton perfoliatus",5,2005
"Fairfield","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton pulcher",5,2008
"Fairfield","Apiales","Apiaceae","Cicuta","Cicuta maculata",5,1999
"Fairfield","Apiales","Apiaceae","Cryptotaenia","Cryptotaenia canadensis",5,1990
"Fairfield","Apiales","Apiaceae","Heracleum","Heracleum sphondylium",5,1918
"Fairfield","Apiales","Apiaceae","Zizia","Zizia cordata",5,1906
"Fairfield","Apiales","Araliaceae","Panax","Panax trifolius",5,1989
"Fairfield","Asparagales","Iridaceae","Sisyrinchium","Sisyrinchium gramineum",5,1937
"Fairfield","Asparagales","Orchidaceae","Goodyera","Goodyera pubescens",5,1992
"Fairfield","Asparagales","Orchidaceae","Habenaria","Habenaria psycodes",5,1933
"Fairfield","Asterales","Asteraceae","Ambrosia","Ambrosia artemisiifolia",5,1940
"Fairfield","Asterales","Asteraceae","Antennaria","Antennaria fallax",5,1938
"Fairfield","Asterales","Asteraceae","Anthemis","Anthemis arvensis",5,1937
"Fairfield","Asterales","Asteraceae","Artemisia","Artemisia vulgaris",5,1983
"Fairfield","Asterales","Asteraceae","Aster","Aster acuminatus",5,1909
"Fairfield","Asterales","Asteraceae","Aster","Aster subulatus",5,1952
"Fairfield","Asterales","Asteraceae","Bidens","Bidens laevis",5,1980
"Fairfield","Asterales","Asteraceae","Cirsium","Cirsium arvense",5,2000
"Fairfield","Asterales","Asteraceae","Coreopsis","Coreopsis lanceolata",5,1982
"Fairfield","Asterales","Asteraceae","Echinops","Echinops sphaerocephalus",5,1939
"Fairfield","Asterales","Asteraceae","Erigeron","Erigeron annuus",5,1999
"Fairfield","Asterales","Asteraceae","Eupatorium","Eupatorium perfoliatum",5,1983
"Fairfield","Asterales","Asteraceae","Galinsoga","Galinsoga parviflora",5,1901
"Fairfield","Asterales","Asteraceae","Hieracium","Hieracium floribundum",5,1940
"Fairfield","Asterales","Asteraceae","Hieracium","Hieracium venosum",5,1989
"Fairfield","Asterales","Asteraceae","Matricaria","Matricaria matricarioides",5,1987
"Fairfield","Asterales","Asteraceae","Mikania","Mikania scandens",5,2007
"Fairfield","Asterales","Asteraceae","Picris","Picris hieracioides",5,1931
"Fairfield","Asterales","Asteraceae","Prenanthes","Prenanthes alba",5,1892
"Fairfield","Asterales","Asteraceae","Rudbeckia","Rudbeckia laciniata",5,1983
"Fairfield","Asterales","Asteraceae","Rudbeckia","Rudbeckia triloba",5,1987
"Fairfield","Asterales","Asteraceae","Solidago","Solidago juncea",5,1989
"Fairfield","Asterales","Asteraceae","Solidago","Solidago rigida",5,1931
"Fairfield","Asterales","Asteraceae","Taraxacum","Taraxacum erythrospermum",5,1904
"Fairfield","Asterales","Asteraceae","Tragopogon","Tragopogon pratensis",5,1941
"Fairfield","Asterales","Asteraceae","Tussilago","Tussilago farfara",5,1994
"Fairfield","Boraginales","Boraginaceae","Cynoglossum","Cynoglossum virginianum",5,1919
"Fairfield","Boraginales","Boraginaceae","Symphytum","Symphytum officinale",5,1933
"Fairfield","Brassicales","Brassicaceae","Alliaria","Alliaria petiolata",5,1999
"Fairfield","Brassicales","Brassicaceae","Barbarea","Barbarea praecox",5,1906
"Fairfield","Brassicales","Brassicaceae","Cakile","Cakile edentula",5,1992
"Fairfield","Brassicales","Brassicaceae","Capsella","Capsella bursa-pastoris",5,1901
"Fairfield","Brassicales","Brassicaceae","Cardamine","Cardamine bulbosa",5,1938
"Fairfield","Brassicales","Brassicaceae","Diplotaxis","Diplotaxis muralis",5,1905
"Fairfield","Brassicales","Brassicaceae","Nasturtium","Nasturtium officinale",5,1927
"Fairfield","Caryophyllales","Amaranthaceae","Amaranthus","Amaranthus paniculatus",5,1908
"Fairfield","Caryophyllales","Amaranthaceae","Chenopodium","Chenopodium ambrosioides",5,1907
"Fairfield","Caryophyllales","Amaranthaceae","Chenopodium","Chenopodium glaucum",5,1937
"Fairfield","Caryophyllales","Caryophyllaceae","Spergularia","Spergularia marina",5,1997
"Fairfield","Caryophyllales","Caryophyllaceae","Stellaria","Stellaria media",5,1999
"Fairfield","Caryophyllales","Caryophyllaceae","Vaccaria","Vaccaria vaccaria",5,1943
"Fairfield","Caryophyllales","Polygonaceae","Fallopia","Fallopia convolvulus",5,1999
"Fairfield","Caryophyllales","Polygonaceae","Fallopia","Fallopia dumetorum",5,1930
"Fairfield","Caryophyllales","Polygonaceae","Persicaria","Persicaria muhlenbergii",5,1927
"Fairfield","Caryophyllales","Polygonaceae","Rumex","Rumex acetosella",5,1999
"Fairfield","Caryophyllales","Portulacaceae","Claytonia","Claytonia caroliniana",5,1992
"Fairfield","Commelinales","Pontederiaceae","Pontederia","Pontederia cordata",5,1999
"Fairfield","Cornales","Hydrangeaceae","Philadelphus","Philadelphus coronarius",5,1932
"Fairfield","Cucurbitales","Cucurbitaceae","Echinocystis","Echinocystis lobata",5,1997
"Fairfield","Cupressales","Cupressaceae","Chamaecyparis","Chamaecyparis lawsoniana",5,1979
"Fairfield","Cupressales","Cupressaceae","Chamaecyparis","Chamaecyparis pisifera",5,1980
"Fairfield","Cupressales","Taxaceae","Taxus","Taxus canadensis",5,1979
"Fairfield","Dipsacales","Adoxaceae","Viburnum","Viburnum alnifolium",5,1986
"Fairfield","Dipsacales","Caprifoliaceae","Diervilla","Diervilla trifida",5,1897
"Fairfield","Dipsacales","Caprifoliaceae","Lonicera","Lonicera bella",5,2002
"Fairfield","Dipsacales","Caprifoliaceae","Lonicera","Lonicera tartarica",5,1907
"Fairfield","Ericales","Ericaceae","Chamaedaphne","Chamaedaphne calyculata",5,1989
"Fairfield","Ericales","Ericaceae","Gaylussacia","Gaylussacia baccata",5,1995
"Fairfield","Ericales","Ericaceae","Vaccinium","Vaccinium atrococcum",5,1895
"Fairfield","Ericales","Myrsinaceae","Lysimachia","Lysimachia arvensis",5,1924
"Fairfield","Ericales","Myrsinaceae","Lysimachia","Lysimachia producta",5,1941
"Fairfield","Ericales","Polemoniaceae","Phlox","Phlox maculata",5,1902
"Fairfield","Fabales","Fabaceae","Chamaecrista","Chamaecrista nictitans",5,1992
"Fairfield","Fabales","Fabaceae","Lespedeza","Lespedeza capitata",5,1994
"Fairfield","Fabales","Fabaceae","Robinia","Robinia hispida",5,1982
"Fairfield","Fabales","Fabaceae","Robinia","Robinia viscosa",5,1905
"Fairfield","Fabales","Fabaceae","Vicia","Vicia angustifolia",5,1907
"Fairfield","Fagales","Betulaceae","Betula","Betula populifolia",5,1995
"Fairfield","Fagales","Fagaceae","Fagus","Fagus grandifolia",5,1994
"Fairfield","Fagales","Juglandaceae","Carya","Carya amara",5,1894
"Fairfield","Fagales","Juglandaceae","Carya","Carya ovalis",5,1937
"Fairfield","Gentianales","Apocynaceae","Asclepias","Asclepias purpurascens",5,1894
"Fairfield","Gentianales","Gentianaceae","Gentiana","Gentiana andrewsii",5,1992
"Fairfield","Gentianales","Gentianaceae","Gentianopsis","Gentianopsis crinita",5,1934
"Fairfield","Gentianales","Rubiaceae","Galium","Galium aparine",5,1910
"Fairfield","Gentianales","Rubiaceae","Galium","Galium lanceolatum",5,1927
"Fairfield","Gentianales","Rubiaceae","Galium","Galium tinctorium",5,1930
"Fairfield","Gentianales","Rubiaceae","Mitchella","Mitchella repens",5,1935
"Fairfield","Geraniales","Geraniaceae","Geranium","Geranium carolinianum",5,1931
"Fairfield","Lamiales","Lamiaceae","Agastache","Agastache nepetoides",5,1982
"Fairfield","Lamiales","Lamiaceae","Mentha","Mentha gentilis",5,1934
"Fairfield","Lamiales","Lamiaceae","Perilla","Perilla frutescens",5,1938
"Fairfield","Lamiales","Lamiaceae","Teucrium","Teucrium canadense",5,1999
"Fairfield","Lamiales","Lentibulariaceae","Utricularia","Utricularia purpurea",5,2005
"Fairfield","Lamiales","Orobanchaceae","Agalinis","Agalinis tenuifolia",5,1992
"Fairfield","Lamiales","Orobanchaceae","Aureolaria","Aureolaria flava",5,1994
"Fairfield","Lamiales","Plantaginaceae","Linaria","Linaria spartea",5,1917
"Fairfield","Lamiales","Plantaginaceae","Penstemon","Penstemon laevigatus",5,1945
"Fairfield","Lamiales","Plantaginaceae","Penstemon","Penstemon pallidus",5,1923
"Fairfield","Lamiales","Scrophulariaceae","Scrophularia","Scrophularia leporella",5,1937
"Fairfield","Lamiales","Scrophulariaceae","Veronica","Veronica longifolia",5,1940
"Fairfield","Lamiales","Scrophulariaceae","Veronica","Veronica scutellata",5,1999
"Fairfield","Lamiales","Scrophulariaceae","Veronica","Veronica serpyllifolia",5,1932
"Fairfield","Lamiales","Verbenaceae","Verbena","Verbena hastata",5,1999
"Fairfield","Liliales","Melanthiaceae","Veratrum","Veratrum viride",5,1980
"Fairfield","Liliales","Smilacaceae","Smilax","Smilax glauca",5,1983
"Fairfield","Malpighiales","Clusiaceae","Triadenum","Triadenum virginicum",5,1994
"Fairfield","Malpighiales","Euphorbiaceae","Euphorbia","Euphorbia hirsuta",5,1905
"Fairfield","Malpighiales","Hypericaceae","Hypericum","Hypericum canadense",5,1901
"Fairfield","Malpighiales","Linaceae","Linum","Linum sulcatum",5,1934
"Fairfield","Malpighiales","Salicaceae","Populus","Populus monilifera",5,1894
"Fairfield","Malpighiales","Salicaceae","Salix","Salix fragilis",5,1904
"Fairfield","Malpighiales","Violaceae","Viola","Viola hirsutula",5,1929
"Fairfield","Malpighiales","Violaceae","Viola","Viola triloba",5,1936
"Fairfield","Malvales","Cistaceae","Hudsonia","Hudsonia tomentosa",5,1987
"Fairfield","Malvales","Malvaceae","Hibiscus","Hibiscus moscheutos",5,1902
"Fairfield","Malvales","Malvaceae","Malva","Malva moschata",5,1936
"Fairfield","Myrtales","Melastomataceae","Rhexia","Rhexia virginica",5,1995
"Fairfield","Myrtales","Onagraceae","Oenothera","Oenothera biennis",5,1909
"Fairfield","Myrtales","Onagraceae","Oenothera","Oenothera pumila",5,1902
"Fairfield","Ophioglossales","Ophioglossaceae","Botrychium","Botrychium lanceolatum",5,1928
"Fairfield","Oxalidales","Oxalidaceae","Oxalis","Oxalis violacea",5,1915
"Fairfield","Pinales","Pinaceae","Pinus","Pinus parviflora",5,1979
"Fairfield","Piperales","Aristolochiaceae","Asarum","Asarum canadense",5,1989
"Fairfield","Poales","Cyperaceae","Carex","Carex albursina",5,1987
"Fairfield","Poales","Cyperaceae","Carex","Carex brevior",5,1931
"Fairfield","Poales","Cyperaceae","Carex","Carex canescens",5,1936
"Fairfield","Poales","Cyperaceae","Carex","Carex convoluta",5,1983
"Fairfield","Poales","Cyperaceae","Carex","Carex debilis",5,1983
"Fairfield","Poales","Cyperaceae","Carex","Carex deweyana",5,1988
"Fairfield","Poales","Cyperaceae","Carex","Carex intumescens",5,1997
"Fairfield","Poales","Cyperaceae","Carex","Carex laevivaginata",5,1928
"Fairfield","Poales","Cyperaceae","Carex","Carex laxiculmis",5,1935
"Fairfield","Poales","Cyperaceae","Carex","Carex normalis",5,1933
"Fairfield","Poales","Cyperaceae","Carex","Carex pallescens",5,1914
"Fairfield","Poales","Cyperaceae","Carex","Carex siccata",5,1931
"Fairfield","Poales","Cyperaceae","Carex","Carex stipata",5,1997
"Fairfield","Poales","Cyperaceae","Carex","Carex styloflexa",5,1936
"Fairfield","Poales","Cyperaceae","Cyperus","Cyperus esculentus",5,1999
"Fairfield","Poales","Cyperaceae","Cyperus","Cyperus rivularis",5,1985
"Fairfield","Poales","Cyperaceae","Schoenoplectus","Schoenoplectus americanus",5,1985
"Fairfield","Poales","Cyperaceae","Scirpus","Scirpus pedicellatus",5,1937
"Fairfield","Poales","Juncaceae","Juncus","Juncus bufonius",5,1940
"Fairfield","Poales","Juncaceae","Juncus","Juncus canadensis",5,1931
"Fairfield","Poales","Poaceae","Alopecurus","Alopecurus pratensis",5,1934
"Fairfield","Poales","Poaceae","Arrhenatherum","Arrhenatherum elatius",5,1999
"Fairfield","Poales","Poaceae","Eragrostis","Eragrostis spectabilis",5,1997
"Fairfield","Poales","Poaceae","Festuca","Festuca ovina",5,1989
"Fairfield","Poales","Poaceae","Lolium","Lolium perenne",5,1934
"Fairfield","Poales","Poaceae","Muhlenbergia","Muhlenbergia mexicana",5,1927
"Fairfield","Poales","Poaceae","Panicum","Panicum dichotomiflorum",5,2007
"Fairfield","Poales","Poaceae","Paspalum","Paspalum pubescens",5,1931
"Fairfield","Poales","Poaceae","Poa","Poa alsodes",5,1931
"Fairfield","Poales","Poaceae","Setaria","Setaria geniculata",5,1942
"Fairfield","Poales","Poaceae","Setaria","Setaria italica",5,1939
"Fairfield","Poales","Poaceae","Setaria","Setaria viridis",5,1999
"Fairfield","Poales","Poaceae","Spartina","Spartina juncea",5,1992
"Fairfield","Poales","Typhaceae","Sparganium","Sparganium americanum",5,1997
"Fairfield","Poales","Typhaceae","Sparganium","Sparganium androcladum",5,1893
"Fairfield","Polypodiales","Aspleniaceae","Asplenium","Asplenium rhizophyllum",5,1998
"Fairfield","Polypodiales","Dryopteridaceae","Gymnocarpium","Gymnocarpium dryopteris",5,1930
"Fairfield","Polypodiales","Thelypteridaceae","Phegopteris","Phegopteris connectilis",5,1992
"Fairfield","Polypodiales","Woodsiaceae","Matteuccia","Matteuccia struthiopteris",5,1992
"Fairfield","Proteales","Platanaceae","Platanus","Platanus occidentalis",5,1995
"Fairfield","Ranunculales","Berberidaceae","Caulophyllum","Caulophyllum thalictroides",5,1901
"Fairfield","Ranunculales","Papaveraceae","Fumaria","Fumaria officinalis",5,1999
"Fairfield","Ranunculales","Ranunculaceae","Anemone","Anemone cylindrica",5,1927
"Fairfield","Ranunculales","Ranunculaceae","Ranunculus","Ranunculus ambigens",5,1989
"Fairfield","Rosales","Cannabaceae","Cannabis","Cannabis sativa",5,1907
"Fairfield","Rosales","Rhamnaceae","Rhamnus","Rhamnus alnifolia",5,1936
"Fairfield","Rosales","Rosaceae","Exochorda","Exochorda grandiflora",5,1937
"Fairfield","Rosales","Rosaceae","Potentilla","Potentilla norvegica",5,1937
"Fairfield","Rosales","Rosaceae","Rosa","Rosa lucida",5,1979
"Fairfield","Rosales","Rosaceae","Rosa","Rosa palustris",5,1998
"Fairfield","Rosales","Rosaceae","Rosa","Rosa rubiginosa",5,1919
"Fairfield","Rosales","Rosaceae","Rubus","Rubus canadensis",5,1914
"Fairfield","Rosales","Rosaceae","Rubus","Rubus frondosus",5,1924
"Fairfield","Rosales","Rosaceae","Rubus","Rubus odoratus",5,1992
"Fairfield","Rosales","Ulmaceae","Ulmus","Ulmus americana",5,1989
"Fairfield","Rosales","Ulmaceae","Ulmus","Ulmus fulva",5,1917
"Fairfield","Sapindales","Aceraceae","Acer","Acer ginnala",5,1947
"Fairfield","Sapindales","Aceraceae","Acer","Acer saccharinum",5,1999
"Fairfield","Sapindales","Aceraceae","Acer","Acer spicatum",5,1992
"Fairfield","Sapindales","Anacardiaceae","Rhus","Rhus typhina",5,1995
"Fairfield","Sapindales","Rutaceae","Ptelea","Ptelea trifoliata",5,1997
"Fairfield","Saxifragales","Crassulaceae","Sedum","Sedum acre",5,1905
"Fairfield","Saxifragales","Grossulariaceae","Ribes","Ribes hirtellum",5,1929
"Fairfield","Saxifragales","Grossulariaceae","Ribes","Ribes rotundifolium",5,1985
"Fairfield","Saxifragales","Saxifragaceae","Mitella","Mitella diphylla",5,1939
"Fairfield","Saxifragales","Saxifragaceae","Tiarella","Tiarella cordifolia",5,1981
"Fairfield","Solanales","Convolvulaceae","Calystegia","Calystegia sepium",5,1941
"Fairfield","Solanales","Convolvulaceae","Convolvulus","Convolvulus sepium",5,1939
"Fairfield","Solanales","Convolvulaceae","Cuscuta","Cuscuta gronovii",5,1975
"Fairfield","Solanales","Solanaceae","Datura","Datura tatula",5,1909
"Fairfield","","Buddlejaceae","Buddleja","Buddleja davidii",4,2000
"Fairfield","","Hemerocallidaceae","Hemerocallis","Hemerocallis flava",4,1915
"Fairfield","","Ruscaceae","Polygonatum","Polygonatum giganteum",4,1939
"Fairfield","","Ruscaceae","Smilacina","Smilacina stellata",4,1981
"Fairfield","Alismatales","Alismataceae","Alisma","Alisma triviale",4,1997
"Fairfield","Alismatales","Alismataceae","Sagittaria","Sagittaria montevidensis",4,1980
"Fairfield","Alismatales","Araceae","Arisaema","Arisaema stewardsonii",4,1941
"Fairfield","Alismatales","Araceae","Calla","Calla palustris",4,1929
"Fairfield","Alismatales","Juncaginaceae","Triglochin","Triglochin maritima",4,1904
"Fairfield","Alismatales","Lemnaceae","Lemna","Lemna minor",4,2005
"Fairfield","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton bupleuroides",4,1935
"Fairfield","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton capillaceus",4,1947
"Fairfield","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton dimorphus",4,1931
"Fairfield","Alismatales","Potamogetonaceae","Stuckenia","Stuckenia pectinata",4,2008
"Fairfield","Apiales","Apiaceae","Conium","Conium maculatum",4,1984
"Fairfield","Apiales","Apiaceae","Heracleum","Heracleum lanatum",4,1939
"Fairfield","Apiales","Apiaceae","Levisticum","Levisticum officinale",4,1926
"Fairfield","Apiales","Apiaceae","Lilaeopsis","Lilaeopsis lineata",4,1941
"Fairfield","Apiales","Apiaceae","Ptilimnium","Ptilimnium capillaceum",4,1914
"Fairfield","Apiales","Apiaceae","Sanicula","Sanicula canadensis",4,1989
"Fairfield","Apiales","Apiaceae","Sanicula","Sanicula marilandica",4,1989
"Fairfield","Asparagales","Iridaceae","Crocus","Crocus vernus",4,1981
"Fairfield","Asparagales","Iridaceae","Iris","Iris versicolor",4,1997
"Fairfield","Asparagales","Orchidaceae","Calopogon","Calopogon pulchellus",4,1940
"Fairfield","Asparagales","Orchidaceae","Coeloglossum","Coeloglossum viride",4,1929
"Fairfield","Asparagales","Orchidaceae","Liparis","Liparis loeselii",4,1930
"Fairfield","Asparagales","Orchidaceae","Orchis","Orchis spectabilis",4,1936
"Fairfield","Asparagales","Orchidaceae","Platanthera","Platanthera grandiflora",4,1930
"Fairfield","Asparagales","Orchidaceae","Pogonia","Pogonia ophioglossoides",4,1897
"Fairfield","Asterales","Asteraceae","Achillea","Achillea ptarmica",4,1945
"Fairfield","Asterales","Asteraceae","Anthemis","Anthemis tinctoria",4,1915
"Fairfield","Asterales","Asteraceae","Arctium","Arctium nemorosum",4,1940
"Fairfield","Asterales","Asteraceae","Artemisia","Artemisia annua",4,1916
"Fairfield","Asterales","Asteraceae","Aster","Aster patens",4,1997
"Fairfield","Asterales","Asteraceae","Aster","Aster tenuifolius",4,1952
"Fairfield","Asterales","Asteraceae","Aster","Aster umbellatus",4,1939
"Fairfield","Asterales","Asteraceae","Bidens","Bidens cernua",4,1892
"Fairfield","Asterales","Asteraceae","Bidens","Bidens frondosa",4,1983
"Fairfield","Asterales","Asteraceae","Conyza","Conyza canadensis",4,1997
"Fairfield","Asterales","Asteraceae","Eupatorium","Eupatorium hyssopifolium",4,1983
"Fairfield","Asterales","Asteraceae","Eupatorium","Eupatorium sessilifolium",4,1975
"Fairfield","Asterales","Asteraceae","Eupatorium","Eupatorium verbenifolium",4,1935
"Fairfield","Asterales","Asteraceae","Helianthus","Helianthus divaricatus",4,1931
"Fairfield","Asterales","Asteraceae","Helianthus","Helianthus laetiflorus",4,1947
"Fairfield","Asterales","Asteraceae","Helianthus","Helianthus tuberosus",4,1902
"Fairfield","Asterales","Asteraceae","Hieracium","Hieracium marianum",4,1914
"Fairfield","Asterales","Asteraceae","Hieracium","Hieracium murorum",4,1940
"Fairfield","Asterales","Asteraceae","Krigia","Krigia virginica",4,1913
"Fairfield","Asterales","Asteraceae","Megalodonta","Megalodonta beckii",4,1934
"Fairfield","Asterales","Asteraceae","Prenanthes","Prenanthes trifoliolata",4,1893
"Fairfield","Asterales","Asteraceae","Solidago","Solidago arguta",4,1927
"Fairfield","Asterales","Asteraceae","Solidago","Solidago aspera",4,1942
"Fairfield","Asterales","Asteraceae","Solidago","Solidago asperula",4,1939
"Fairfield","Asterales","Asteraceae","Solidago","Solidago patula",4,1989
"Fairfield","Asterales","Asteraceae","Solidago","Solidago ulmifolia",4,1931
"Fairfield","Asterales","Asteraceae","Sonchus","Sonchus oleraceus",4,1917
"Fairfield","Asterales","Asteraceae","Sonchus","Sonchus uliginosus",4,1941
"Fairfield","Asterales","Asteraceae","Taraxacum","Taraxacum officinale",4,1908
"Fairfield","Asterales","Asteraceae","Xanthium","Xanthium strumarium",4,1927
"Fairfield","Asterales","Campanulaceae","Lobelia","Lobelia inflata",4,1993
"Fairfield","Asterales","Campanulaceae","Lobelia","Lobelia spicata",4,1898
"Fairfield","Boraginales","Boraginaceae","Anchusa","Anchusa officinalis",4,1907
"Fairfield","Boraginales","Boraginaceae","Myosotis","Myosotis virginiana",4,1937
"Fairfield","Brassicales","Brassicaceae","Alliaria","Alliaria officinalis",4,1946
"Fairfield","Brassicales","Brassicaceae","Arabis","Arabis glabra",4,1912
"Fairfield","Brassicales","Brassicaceae","Cardamine","Cardamine parviflora",4,1900
"Fairfield","Brassicales","Brassicaceae","Cardaria","Cardaria draba",4,1937
"Fairfield","Brassicales","Brassicaceae","Draba","Draba caroliniana",4,1930
