"county","order","family","genus","scientificName","specimens","lastcollected"
"Tolland","Rosales","Rosaceae","Rosa","Rosa rubiginosa",2,1917
"Tolland","Rosales","Rosaceae","Rosa","Rosa rugosa",2,2009
"Tolland","Rosales","Rosaceae","Rosa","Rosa virginiana",2,2010
"Tolland","Rosales","Rosaceae","Rubus","Rubus canadensis",2,1898
"Tolland","Rosales","Rosaceae","Rubus","Rubus enslenii",2,1997
"Tolland","Rosales","Rosaceae","Spiraea","Spiraea thunbergii",2,1975
"Tolland","Rosales","Urticaceae","Parietaria","Parietaria pensylvanica",2,1948
"Tolland","Rosales","Urticaceae","Urtica","Urtica gracilis",2,1975
"Tolland","Sapindales","Rutaceae","Murraya","Murraya paniculata",2,2005
"Tolland","Saxifragales","Altingiaceae","Liquidambar","Liquidambar styraciflua",2,2011
"Tolland","Saxifragales","Crassulaceae","Kalanchoe","Kalanchoe pinnata",2,1970
"Tolland","Saxifragales","Crassulaceae","Sedum","Sedum purpureum",2,1984
"Tolland","Saxifragales","Grossulariaceae","Ribes","Ribes floridum",2,1898
"Tolland","Saxifragales","Grossulariaceae","Ribes","Ribes odoratum",2,2001
"Tolland","Saxifragales","Hamamelidaceae","Fothergilla","Fothergilla major",2,2003
"Tolland","Saxifragales","Saxifragaceae","Saxifraga","Saxifraga virginiensis",2,1980
"Tolland","Saxifragales","Saxifragaceae","Tiarella","Tiarella cordifolia",2,1992
"Tolland","Schizaeales","Schizaeaceae","Lygodium","Lygodium palmatum",2,1994
"Tolland","Solanales","Solanaceae","Jaltomata","Jaltomata procumbens",2,NA
"Tolland","Solanales","Solanaceae","Nicotiana","Nicotiana tabacum",2,1970
"Tolland","Solanales","Solanaceae","Solanum","Solanum campylacanthum",2,2003
"Tolland","Solanales","Solanaceae","Solanum","Solanum cochoae",2,1993
"Tolland","Solanales","Solanaceae","Solanum","Solanum linnaeanum",2,2003
"Tolland","Solanales","Solanaceae","Solanum","Solanum physalifolium",2,2012
"Tolland","Vitales","Vitaceae","Ampelopsis","Ampelopsis brevipedunculata",2,1992
"Tolland","Vitales","Vitaceae","Vitis","Vitis bicolor",2,1922
"Tolland","Zingiberales","Marantaceae","Thalia","Thalia geniculata",2,1967
"Tolland","","Amblystegiaceae","Amblystegium","Amblystegium serpens",1,2001
"Tolland","","Amblystegiaceae","Amblystegium","Amblystegium tenax",1,2001
"Tolland","","Anthocerotaceae","Anthoceros","Anthoceros punctatus",1,1950
"Tolland","","Aulacomniaceae","Aulacomnium","Aulacomnium turgidum",1,2001
"Tolland","","Aytoniaceae","Asterella","Asterella tenella",1,2002
"Tolland","","Brachytheciaceae","Brachythecium","Brachythecium acuminatum",1,2000
"Tolland","","Brachytheciaceae","Brachythecium","Brachythecium campestre",1,1959
"Tolland","","Brachytheciaceae","Brachythecium","Brachythecium erythrorrhizon",1,2004
"Tolland","","Brachytheciaceae","Brachythecium","Brachythecium plumosum",1,1951
"Tolland","","Bruchiaceae","Bruchia","Bruchia flexuosa",1,2005
"Tolland","","Bruchiaceae","Trematodon","Trematodon ambiguus",1,2005
"Tolland","","Buddlejaceae","Buddleja","Buddleja davidii",1,2002
"Tolland","","Buddlejaceae","Buddleja","Buddleja officinalis",1,1969
"Tolland","","Calypogeiaceae","Calypogeia","Calypogeia trichomanis",1,1959
"Tolland","","Campyliaceae","Drepanocladus","Drepanocladus capillifolius",1,1959
"Tolland","","Cephaloziaceae","Cephalozia","Cephalozia connivens",1,2005
"Tolland","","Cephaloziaceae","Cladopodiella","Cladopodiella francisci",1,2002
"Tolland","","Conocephalaceae","Conocephalum","Conocephalum conicum",1,2001
"Tolland","","Cyanastraceae","Cyanastrum","Cyanastrum cordifolium",1,NA
"Tolland","","Fissidentaceae","Fissidens","Fissidens adianthoides",1,2002
"Tolland","","Fissidentaceae","Fissidens","Fissidens osmundioides",1,2002
"Tolland","","Fissidentaceae","Fissidens","Fissidens osmundoides",1,1930
"Tolland","","Fissidentaceae","Fissidens","Fissidens taxifolius",1,1951
"Tolland","","Fontinalaceae","Fontinalis","Fontinalis gigantea",1,1929
"Tolland","","Fontinalaceae","Fontinalis","Fontinalis hypnoides",1,2001
"Tolland","","Fontinalaceae","Fontinalis","Fontinalis novae-angliae",1,1948
"Tolland","","Frullaniaceae","Frullania","Frullania eboracensis",1,1970
"Tolland","","Geocalycaceae","Lophocolea","Lophocolea heterophylla",1,1959
"Tolland","","Hedwigiaceae","Hedwigia","Hedwigia ciliata",1,2004
"Tolland","","Hemerocallidaceae","Hemerocallis","Hemerocallis flava",1,1977
"Tolland","","Hypnaceae","Hypnum","Hypnum curvifolium",1,2000
"Tolland","","Hypnaceae","Hypnum","Hypnum imponens",1,1959
"Tolland","","Leskeaceae","Leskea","Leskea gracilescens",1,2001
"Tolland","","Meesiaceae","Leptobryum","Leptobryum pyriforme",1,1959
"Tolland","","Metzgeriaceae","Metzgeria","Metzgeria crassipilis",1,2002
"Tolland","","Mniaceae","Pohlia","Pohlia annotina",1,2002
"Tolland","","Mniaceae","Pohlia","Pohlia cruda",1,2000
"Tolland","","Mniaceae","Rhizomnium","Rhizomnium appalachianum",1,2002
"Tolland","","Parnassiaceae","Parnassia","Parnassia caroliniana",1,1885
"Tolland","","Pottiaceae","Weissia","Weissia controversa",1,2004
"Tolland","","Ptychomitriaceae","Ptychomitrium","Ptychomitrium incurvum",1,2005
"Tolland","","Pylaisiadelphaceae","Platygyrium","Platygyrium repens",1,2001
"Tolland","","Ricciaceae","Riccia","Riccia fluitans",1,2004
"Tolland","","Ruscaceae","Convallaria","Convallaria majalis",1,1903
"Tolland","","Ruscaceae","Polygonatum","Polygonatum giganteum",1,1903
"Tolland","","Ruscaceae","Ruscus","Ruscus aculeatus",1,1969
"Tolland","","Ruscaceae","Sansevieria","Sansevieria trifasciata",1,2005
"Tolland","","Ruscaceae","Smilacina","Smilacina racemosa",1,1973
"Tolland","","Ruscaceae","Uvularia","Uvularia sessifolia",1,1977
"Tolland","","Theliaceae","Thelia","Thelia hirtella",1,1937
"Tolland","","Thuidiaceae","Anomodon","Anomodon viticulosus",1,2001
"Tolland","","Thuidiaceae","Thuidium","Thuidium scitum",1,1959
"Tolland","Alismatales","Alismataceae","Sagittaria","Sagittaria lancifolia",1,2005
"Tolland","Alismatales","Alismataceae","Sagittaria","Sagittaria rigida",1,1974
"Tolland","Alismatales","Alismataceae","Sagittaria","Sagittaria subulata",1,1974
"Tolland","Alismatales","Hydrocharitaceae","Anacharis","Anacharis occidentalis",1,1941
"Tolland","Alismatales","Hydrocharitaceae","Limnobium","Limnobium spongia",1,1998
"Tolland","Alismatales","Limnocharitaceae","Hydrocleys","Hydrocleys nymphoides",1,2002
"Tolland","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton americanus",1,1907
"Tolland","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton perfoliatus",1,1996
"Tolland","Apiales","Apiaceae","Conioselinum","Conioselinum chinense",1,2014
"Tolland","Apiales","Apiaceae","Foeniculum","Foeniculum vulgare",1,1912
"Tolland","Apiales","Apiaceae","Heracleum","Heracleum lanatum",1,2003
"Tolland","Apiales","Apiaceae","Osmorhiza","Osmorhiza longistylus",1,1920
"Tolland","Apiales","Apiaceae","Thaspium","Thaspium barbinode",1,1977
"Tolland","Apiales","Apiaceae","Zizia","Zizia cordata",1,1941
"Tolland","Apiales","Araliaceae","Aralia","Aralia spinosa",1,2013
"Tolland","Apiales","Araliaceae","Hedera","Hedera helix",1,1989
"Tolland","Apiales","Pittosporaceae","Pittosporum","Pittosporum eugenioides",1,1968
"Tolland","Apiales","Pittosporaceae","Pittosporum","Pittosporum rhombifolium",1,1969
"Tolland","Apiales","Pittosporaceae","Pittosporum","Pittosporum tobira",1,1981
"Tolland","Aquifoliales","Aquifoliaceae","Ilex","Ilex mucronata",1,1978
"Tolland","Aquifoliales","Aquifoliaceae","Ilex","Ilex pedunculosa",1,1968
"Tolland","Aquifoliales","Aquifoliaceae","Nemopanthus","Nemopanthus mucronata",1,1913
"Tolland","Aquifoliales","Aquifoliaceae","Nemopanthus","Nemopanthus mucronatus",1,2008
"Tolland","Araucariales","Araucariaceae","Araucaria","Araucaria bidwillii",1,1967
"Tolland","Araucariales","Araucariaceae","Araucaria","Araucaria excelsa",1,1967
"Tolland","Asparagales","Aloeaceae","Gasteria","Gasteria maculata",1,1985
"Tolland","Asparagales","Amaryllidaceae","Narcissus","Narcissus barrii",1,1943
"Tolland","Asparagales","Amaryllidaceae","Narcissus","Narcissus poeticus",1,1943
"Tolland","Asparagales","Asparagaceae","Asparagus","Asparagus sprengeri",1,1970
"Tolland","Asparagales","Iridaceae","Crocus","Crocus susianus",1,1969
"Tolland","Asparagales","Iridaceae","Iris","Iris germanica",1,1997
"Tolland","Asparagales","Iridaceae","Iris","Iris prismatica",1,1974
"Tolland","Asparagales","Iridaceae","Iris","Iris sibirica",1,1998
"Tolland","Asparagales","Iridaceae","Sisyrinchium","Sisyrinchium bermudiana",1,1991
"Tolland","Asparagales","Iridaceae","Sisyrinchium","Sisyrinchium californicum",1,NA
"Tolland","Asparagales","Orchidaceae","Broughtonia","Broughtonia sanguinea",1,1985
"Tolland","Asparagales","Orchidaceae","Calopogon","Calopogon tuberosus",1,1996
"Tolland","Asparagales","Orchidaceae","Coeloglossum","Coeloglossum bracteatum",1,1938
"Tolland","Asparagales","Orchidaceae","Epidendrum","Epidendrum nocturnum",1,1942
"Tolland","Asparagales","Orchidaceae","Epipactis","Epipactis latifolia",1,1948
"Tolland","Asparagales","Orchidaceae","Epipactis","Epipactis pubescens",1,1917
"Tolland","Asparagales","Orchidaceae","Ludisia","Ludisia discolor",1,1981
"Tolland","Asparagales","Orchidaceae","Maxillaria","Maxillaria variabilis",1,1984
"Tolland","Asparagales","Orchidaceae","Oncidium","Oncidium tetrapetalum",1,1981
"Tolland","Asparagales","Orchidaceae","Paphiopedilum","Paphiopedilum insigne",1,1983
"Tolland","Asparagales","Orchidaceae","Physosiphon","Physosiphon tubatus",1,1982
"Tolland","Asparagales","Orchidaceae","Platanthera","Platanthera blephariglottis",1,1903
"Tolland","Asparagales","Orchidaceae","Platanthera","Platanthera flava",1,1930
"Tolland","Asparagales","Orchidaceae","Pleurothallis","Pleurothallis tribuloides",1,1984
"Tolland","Asparagales","Orchidaceae","Spiranthes","Spiranthes ochroleuca",1,1996
"Tolland","Asparagales","Orchidaceae","Spiranthes","Spiranthes ovalis",1,1983
"Tolland","Asparagales","Orchidaceae","Spiranthes","Spiranthes praecox",1,1990
"Tolland","Asparagales","Orchidaceae","Vanilla","Vanilla planifolia",1,2010
"Tolland","Asterales","Asteraceae","Ageratum","Ageratum conyzoides",1,1970
"Tolland","Asterales","Asteraceae","Ambrosia","Ambrosia trifida",1,1902
"Tolland","Asterales","Asteraceae","Antennaria","Antennaria parlinii",1,1920
"Tolland","Asterales","Asteraceae","Arctium","Arctium tomentosum",1,1920
"Tolland","Asterales","Asteraceae","Artemisia","Artemisia absinthium",1,1916
"Tolland","Asterales","Asteraceae","Artemisia","Artemisia annua",1,2003
"Tolland","Asterales","Asteraceae","Aster","Aster asteroides",1,1975
"Tolland","Asterales","Asteraceae","Aster","Aster paternus",1,1916
"Tolland","Asterales","Asteraceae","Aster","Aster pubentior",1,1997
"Tolland","Asterales","Asteraceae","Bellis","Bellis perennis",1,1909
"Tolland","Asterales","Asteraceae","Bidens","Bidens laevis",1,1903
"Tolland","Asterales","Asteraceae","Bidens","Bidens vulgata",1,1919
"Tolland","Asterales","Asteraceae","Bigelowia","Bigelowia nudata",1,NA
"Tolland","Asterales","Asteraceae","Cacalia","Cacalia suaveolens",1,1976
"Tolland","Asterales","Asteraceae","Calendula","Calendula officinalis",1,1912
"Tolland","Asterales","Asteraceae","Carduus","Carduus nutans",1,1991
"Tolland","Asterales","Asteraceae","Centaurea","Centaurea americana",1,1977
"Tolland","Asterales","Asteraceae","Centaurea","Centaurea cyanus",1,1941
"Tolland","Asterales","Asteraceae","Centaurea","Centaurea jacea",1,2000
"Tolland","Asterales","Asteraceae","Centaurea","Centaurea scabiosa",1,2002
"Tolland","Asterales","Asteraceae","Chaetopappa","Chaetopappa asteroides",1,NA
"Tolland","Asterales","Asteraceae","Cirsium","Cirsium horridulum",1,1901
"Tolland","Asterales","Asteraceae","Conoclinium","Conoclinium coelestinum",1,1997
"Tolland","Asterales","Asteraceae","Coreopsis","Coreopsis grandiflora",1,1944
"Tolland","Asterales","Asteraceae","Cosmos","Cosmos bipinnatus",1,1996
"Tolland","Asterales","Asteraceae","Doellingeria","Doellingeria umbellata",1,2002
"Tolland","Asterales","Asteraceae","Echinacea","Echinacea purpurea",1,1990
"Tolland","Asterales","Asteraceae","Engelmannia","Engelmannia pinnatifida",1,1901
"Tolland","Asterales","Asteraceae","Eupatorium","Eupatorium dubium",1,1997
"Tolland","Asterales","Asteraceae","Eupatorium","Eupatorium hyssopifolium",1,1992
"Tolland","Asterales","Asteraceae","Euthamia","Euthamia tenuifolia",1,1952
"Tolland","Asterales","Asteraceae","Gaillardia","Gaillardia pulchella",1,1993
"Tolland","Asterales","Asteraceae","Galinsoga","Galinsoga quadriradiata",1,2008
"Tolland","Asterales","Asteraceae","Gnaphalium","Gnaphalium obtusifolium",1,2002
"Tolland","Asterales","Asteraceae","Gnaphalium","Gnaphalium polycephalum",1,1919
"Tolland","Asterales","Asteraceae","Gynura","Gynura aurantiaca",1,1997
"Tolland","Asterales","Asteraceae","Helenium","Helenium autumnale",1,1969
"Tolland","Asterales","Asteraceae","Helianthus","Helianthus laetiflorus",1,1990
"Tolland","Asterales","Asteraceae","Helianthus","Helianthus strumosus",1,1917
"Tolland","Asterales","Asteraceae","Hieracium","Hieracium marianum",1,2002
"Tolland","Asterales","Asteraceae","Hieracium","Hieracium pilosella",1,2014
"Tolland","Asterales","Asteraceae","Hieracium","Hieracium praealtum",1,1983
"Tolland","Asterales","Asteraceae","Hieracium","Hieracium vulgatum",1,1903
"Tolland","Asterales","Asteraceae","Hypochaeris","Hypochaeris radicata",1,2009
"Tolland","Asterales","Asteraceae","Inula","Inula helenium",1,1903
"Tolland","Asterales","Asteraceae","Kleinia","Kleinia articulata",1,1968
"Tolland","Asterales","Asteraceae","Krigia","Krigia biflora",1,1973
"Tolland","Asterales","Asteraceae","Liatris","Liatris borealis",1,1982
"Tolland","Asterales","Asteraceae","Liatris","Liatris scariosa",1,1903
"Tolland","Asterales","Asteraceae","Liatris","Liatris spicata",1,1903
"Tolland","Asterales","Asteraceae","Madia","Madia sativa",1,1930
"Tolland","Asterales","Asteraceae","Matricaria","Matricaria chamomilla",1,1940
"Tolland","Asterales","Asteraceae","Mikania","Mikania scandens",1,1941
"Tolland","Asterales","Asteraceae","Senecio","Senecio cineraria",1,1968
"Tolland","Asterales","Asteraceae","Senecio","Senecio vulgaris",1,1935
"Tolland","Asterales","Asteraceae","Silybum","Silybum marianum",1,1985
"Tolland","Asterales","Asteraceae","Solidago","Solidago serotina var. gigantea",1,1928
"Tolland","Asterales","Asteraceae","Solidago","Solidago squarrosa",1,1903
"Tolland","Asterales","Asteraceae","Stokesia","Stokesia laevis",1,1990
"Tolland","Asterales","Asteraceae","Symphyotrichum","Symphyotrichum cordifolium",1,2011
"Tolland","Asterales","Asteraceae","Symphyotrichum","Symphyotrichum novi-belgii",1,1998
"Tolland","Asterales","Asteraceae","Symphyotrichum","Symphyotrichum racemosum",1,2013
"Tolland","Asterales","Asteraceae","Symphyotrichum","Symphyotrichum simplex",1,1997
"Tolland","Asterales","Asteraceae","Taraxacum","Taraxacum laevigatum",1,1936
"Tolland","Asterales","Asteraceae","Tithonia","Tithonia rotundifolia",1,2001
"Tolland","Asterales","Asteraceae","Tragopogon","Tragopogon dubius",1,1996
"Tolland","Asterales","Asteraceae","Tragopogon","Tragopogon porrifolius",1,1930
"Tolland","Asterales","Asteraceae","Tragopogon","Tragopogon pratensis",1,1930
"Tolland","Asterales","Asteraceae","Vernonia","Vernonia altissima",1,1989
"Tolland","Asterales","Campanulaceae","Campanula","Campanula rapunculoides",1,1970
"Tolland","Asterales","Campanulaceae","Campanula","Campanula uliginosa",1,1977
"Tolland","Asterales","Campanulaceae","Jasione","Jasione montana",1,1947
"Tolland","Asterales","Campanulaceae","Lobelia","Lobelia siphilitica",1,1985
"Tolland","Asterales","Campanulaceae","Platycodon","Platycodon grandiflorum",1,1968
"Tolland","Asterales","Campanulaceae","Specularia","Specularia perfoliata",1,1883
"Tolland","Asterales","Menyanthaceae","Nymphoides","Nymphoides cristata",1,2006
"Tolland","Asterales","Menyanthaceae","Nymphoides","Nymphoides humboldtiana",1,NA
"Tolland","Austrobaileyales","Illiciaceae","Illicium","Illicium floridanum",1,2005
"Tolland","Boraginales","Boraginaceae","Borago","Borago officinalis",1,1909
"Tolland","Boraginales","Boraginaceae","Cordia","Cordia dichotoma",1,1982
"Tolland","Boraginales","Boraginaceae","Cynoglossum","Cynoglossum officinale",1,1931
"Tolland","Boraginales","Boraginaceae","Myosotis","Myosotis micrantha",1,1998
"Tolland","Boraginales","Boraginaceae","Myosotis","Myosotis virginiana",1,1902
"Tolland","Boraginales","Boraginaceae","Symphytum","Symphytum officinale",1,1990
"Tolland","Brassicales","Brassicaceae","Alyssum","Alyssum alyssoides",1,NA
"Tolland","Brassicales","Brassicaceae","Arabis","Arabis caucasica",1,1981
"Tolland","Brassicales","Brassicaceae","Brassica","Brassica nigra",1,2011
"Tolland","Brassicales","Brassicaceae","Brassica","Brassica oleracea",1,2005
"Tolland","Brassicales","Brassicaceae","Brassica","Brassica tenuifolia",1,1975
"Tolland","Brassicales","Brassicaceae","Camelina","Camelina microcarpa",1,NA
"Tolland","Brassicales","Brassicaceae","Cardamine","Cardamine bulbosa",1,1980
"Tolland","Brassicales","Brassicaceae","Conringia","Conringia orientalis",1,1924
"Tolland","Brassicales","Brassicaceae","Coronopus","Coronopus didymus",1,1975
"Tolland","Brassicales","Brassicaceae","Dentaria","Dentaria diphylla",1,1917
"Tolland","Brassicales","Brassicaceae","Descurainia","Descurainia pinnata",1,1967
"Tolland","Brassicales","Brassicaceae","Draba","Draba incana",1,NA
"Tolland","Brassicales","Brassicaceae","Iberis","Iberis sempervirens",1,1996
"Tolland","Brassicales","Brassicaceae","Lepidium","Lepidium apetalum",1,1920
"Tolland","Brassicales","Brassicaceae","Lepidium","Lepidium sativum",1,1968
"Tolland","Brassicales","Brassicaceae","Lunaria","Lunaria annua",1,1944
"Tolland","Brassicales","Brassicaceae","Nasturtium","Nasturtium nasturtium-aquaticum",1,1948
"Tolland","Brassicales","Brassicaceae","Nasturtium","Nasturtium officinale",1,1974
"Tolland","Brassicales","Brassicaceae","Senebiera","Senebiera didyma",1,NA
"Tolland","Brassicales","Brassicaceae","Sinapis","Sinapis alba",1,1981
"Tolland","Brassicales","Brassicaceae","Sisymbrium","Sisymbrium canescens",1,NA
"Tolland","Brassicales","Brassicaceae","Thlaspi","Thlaspi campestre",1,1948
"Tolland","Brassicales","Moringaceae","Moringa","Moringa oleifera",1,2005
"Tolland","Brassicales","Resedaceae","Reseda","Reseda lutea",1,1901
"Tolland","Brassicales","Resedaceae","Reseda","Reseda odorata",1,1968
"Tolland","Brassicales","Tropaeolaceae","Tropaeolum","Tropaeolum majus",1,1968
"Tolland","Brassicales","Tropaeolaceae","Tropaeolum","Tropaeolum peregrinum",1,1970
"Tolland","Buxales","Buxaceae","Buxus","Buxus microphylla",1,2007
"Tolland","Caryophyllales","Aizoaceae","Tetragonia","Tetragonia expansa",1,1968
"Tolland","Caryophyllales","Amaranthaceae","Alternanthera","Alternanthera amoena",1,1969
"Tolland","Caryophyllales","Amaranthaceae","Alternanthera","Alternanthera ficoidea",1,2005
"Tolland","Caryophyllales","Amaranthaceae","Amaranthus","Amaranthus graecizans",1,1908
"Tolland","Caryophyllales","Amaranthaceae","Amaranthus","Amaranthus hybridus",1,2010
"Tolland","Caryophyllales","Amaranthaceae","Amaranthus","Amaranthus powellii",1,1944
"Tolland","Caryophyllales","Amaranthaceae","Chenopodium","Chenopodium capitatum",1,1942
"Tolland","Caryophyllales","Amaranthaceae","Chenopodium","Chenopodium gigantospermum",1,1984
"Tolland","Caryophyllales","Amaranthaceae","Chenopodium","Chenopodium hybridum",1,1948
"Tolland","Caryophyllales","Amaranthaceae","Chenopodium","Chenopodium lanceolatum",1,1973
"Tolland","Caryophyllales","Amaranthaceae","Chenopodium","Chenopodium pumilio",1,2006
"Tolland","Caryophyllales","Amaranthaceae","Kochia","Kochia scoparia",1,1992
"Tolland","Caryophyllales","Amaranthaceae","Spinacia","Spinacia oleracea",1,1912
"Tolland","Caryophyllales","Cactaceae","Hatiora","Hatiora salicornioides",1,1968
"Tolland","Caryophyllales","Cactaceae","Pereskia","Pereskia grandifolia",1,1990
"Tolland","Caryophyllales","Caryophyllaceae","Agrostemma","Agrostemma githago",1,2002
"Tolland","Caryophyllales","Caryophyllaceae","Arenaria","Arenaria serpyllifolia",1,1995
"Tolland","Caryophyllales","Caryophyllaceae","Cerastium","Cerastium fontanum",1,1990
"Tolland","Caryophyllales","Caryophyllaceae","Cerastium","Cerastium graminifolium",1,1977
"Tolland","Caryophyllales","Caryophyllaceae","Cerastium","Cerastium nutans",1,1927
"Tolland","Caryophyllales","Caryophyllaceae","Cerastium","Cerastium pumilum",1,2011
"Tolland","Caryophyllales","Caryophyllaceae","Cerastium","Cerastium semidecandrum",1,2009
"Tolland","Caryophyllales","Caryophyllaceae","Dianthus","Dianthus barbatus",1,1945
"Tolland","Caryophyllales","Caryophyllaceae","Dianthus","Dianthus deltoides",1,2011
"Tolland","Caryophyllales","Caryophyllaceae","Holosteum","Holosteum umbellatum",1,1970
"Tolland","Caryophyllales","Caryophyllaceae","Lychnis","Lychnis flos-cuculi",1,1999
"Tolland","Caryophyllales","Caryophyllaceae","Lychnis","Lychnis vespertina",1,1903
"Tolland","Caryophyllales","Caryophyllaceae","Petrorhagia","Petrorhagia saxifraga",1,2000
"Tolland","Caryophyllales","Caryophyllaceae","Sagina","Sagina japonica",1,2009
"Tolland","Caryophyllales","Caryophyllaceae","Silene","Silene nivea",1,1975
"Tolland","Caryophyllales","Caryophyllaceae","Silene","Silene vespertina",1,1903
"Tolland","Caryophyllales","Caryophyllaceae","Silene","Silene vulgaris",1,1984
"Tolland","Caryophyllales","Caryophyllaceae","Spergularia","Spergularia maritima",1,2001
"Tolland","Caryophyllales","Caryophyllaceae","Stellaria","Stellaria calycantha",1,1998
"Tolland","Caryophyllales","Nepenthaceae","Nepenthes","Nepenthes alata",1,2010
"Tolland","Caryophyllales","Phytolaccaceae","Phytolacca","Phytolacca acinosa",1,1982
"Tolland","Caryophyllales","Phytolaccaceae","Rivina","Rivina humilis",1,2005
"Tolland","Caryophyllales","Plumbaginaceae","Ceratostigma","Ceratostigma plumbaginoides",1,1968
"Tolland","Caryophyllales","Polygonaceae","Fallopia","Fallopia baldschuanica",1,1990
"Tolland","Caryophyllales","Polygonaceae","Fallopia","Fallopia cristata",1,2002
"Tolland","Caryophyllales","Polygonaceae","Fallopia","Fallopia dumetorum",1,1917
"Tolland","Caryophyllales","Polygonaceae","Fallopia","Fallopia japonica",1,2001
"Tolland","Caryophyllales","Polygonaceae","Fallopia","Fallopia sachalinensis",1,2001
"Tolland","Caryophyllales","Polygonaceae","Persicaria","Persicaria glabra",1,1998
"Tolland","Caryophyllales","Polygonaceae","Persicaria","Persicaria longiseta",1,2014
"Tolland","Caryophyllales","Polygonaceae","Persicaria","Persicaria virginiana",1,1997
"Tolland","Caryophyllales","Polygonaceae","Polygonum","Polygonum aubertii",1,1999
"Tolland","Caryophyllales","Polygonaceae","Polygonum","Polygonum caespitosum",1,1981
"Tolland","Caryophyllales","Polygonaceae","Polygonum","Polygonum cilinode",1,1957
"Tolland","Caryophyllales","Polygonaceae","Polygonum","Polygonum cuspidatum",1,1989
"Tolland","Caryophyllales","Polygonaceae","Polygonum","Polygonum lapathifolium",1,2003
"Tolland","Caryophyllales","Polygonaceae","Polygonum","Polygonum pensylvanicum",1,1930
"Tolland","Caryophyllales","Polygonaceae","Rumex","Rumex acetosa",1,1940
"Tolland","Caryophyllales","Polygonaceae","Rumex","Rumex altissimus",1,2010
"Tolland","Caryophyllales","Polygonaceae","Rumex","Rumex mexicanus",1,1916
"Tolland","Caryophyllales","Polygonaceae","Rumex","Rumex orbiculatus",1,1916
"Tolland","Caryophyllales","Tamaricaceae","Tamarix","Tamarix parviflora",1,1969
"Tolland","Caryophyllales","Tamaricaceae","Tamarix","Tamarix ramosissima",1,2001
"Tolland","Celastrales","Celastraceae","Euonymus","Euonymus japonicus",1,2011
"Tolland","Commelinales","Pontederiaceae","Eichhornia","Eichhornia crassipes",1,2004
"Tolland","Commelinales","Pontederiaceae","Heteranthera","Heteranthera dubia",1,2003
"Tolland","Cornales","Cornaceae","Cornus","Cornus circinata",1,1906
"Tolland","Cornales","Cornaceae","Cornus","Cornus rugosa",1,1992
"Tolland","Cornales","Hydrangeaceae","Deutzia","Deutzia crenata",1,1911
"Tolland","Cornales","Hydrangeaceae","Deutzia","Deutzia gracilis",1,2001
"Tolland","Cornales","Hydrangeaceae","Deutzia","Deutzia scabra",1,1987
"Tolland","Cornales","Hydrangeaceae","Hydrangea","Hydrangea anomala",1,2001
"Tolland","Cornales","Hydrangeaceae","Hydrangea","Hydrangea paniculata",1,1973
"Tolland","Cornales","Hydrangeaceae","Philadelphus","Philadelphus coronarius",1,1911
"Tolland","Crossosomatales","Staphyleaceae","Staphylea","Staphylea trifolia",1,1983
"Tolland","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita pepo",1,1990
"Tolland","Cucurbitales","Cucurbitaceae","Sechium","Sechium edule",1,1968
"Tolland","Cucurbitales","Cucurbitaceae","Sicyos","Sicyos angulatus",1,1988
"Tolland","Cupressales","Cupressaceae","Chamaecyparis","Chamaecyparis pisifera",1,1970
"Tolland","Cupressales","Cupressaceae","Juniperus","Juniperus chinensis",1,1970
"Tolland","Cupressales","Sciadopityaceae","Sciadopitys","Sciadopitys verticillata",1,1947
"Tolland","Cupressales","Taxodiaceae","Taxodium","Taxodium distichum",1,1962
"Tolland","Dipsacales","Adoxaceae","Sambucus","Sambucus pubens",1,1957
"Tolland","Dipsacales","Adoxaceae","Viburnum","Viburnum fragrans",1,1975
"Tolland","Dipsacales","Adoxaceae","Viburnum","Viburnum nudum",1,2011
"Tolland","Dipsacales","Adoxaceae","Viburnum","Viburnum prunifolium",1,2008
"Tolland","Dipsacales","Adoxaceae","Viburnum","Viburnum rhytidophyllum",1,1962
"Tolland","Dipsacales","Adoxaceae","Viburnum","Viburnum setigerum",1,2007
"Tolland","Dipsacales","Adoxaceae","Viburnum","Viburnum trilobum",1,1966
"Tolland","Dipsacales","Adoxaceae","Viburnum","Viburnum wrightii",1,1969
"Tolland","Dipsacales","Caprifoliaceae","Centranthus","Centranthus ruber",1,1968
"Tolland","Dipsacales","Caprifoliaceae","Diervilla","Diervilla canadensis",1,1977
"Tolland","Dipsacales","Caprifoliaceae","Diervilla","Diervilla trifida",1,1898
"Tolland","Dipsacales","Caprifoliaceae","Kolkwitzia","Kolkwitzia amabilis",1,1980
"Tolland","Dipsacales","Caprifoliaceae","Lonicera","Lonicera oblongifolia",1,2011
"Tolland","Dipsacales","Caprifoliaceae","Triosteum","Triosteum perfoliatum",1,1898
"Tolland","Dipsacales","Caprifoliaceae","Valeriana","Valeriana officinalis",1,1945
"Tolland","Dipsacales","Caprifoliaceae","Weigela","Weigela florida",1,2001
"Tolland","Equisetales","Equisetaceae","Equisetum","Equisetum fluviatile",1,1974
"Tolland","Equisetales","Equisetaceae","Equisetum","Equisetum palustre",1,2009
