"county","order","family","genus","scientificName","specimens","lastcollected"
"New London","Rosales","Rosaceae","Rubus","Rubus allegheniensis",70,1997
"New London","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton epihydrus",52,2006
"New London","Rosales","Rosaceae","Rubus","Rubus ascendens",52,1939
"New London","Saxifragales","Haloragaceae","Myriophyllum","Myriophyllum heterophyllum",52,2007
"New London","Rosales","Rosaceae","Rubus","Rubus facetus",50,2012
"New London","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton pusillus",48,2007
"New London","Lamiales","Lentibulariaceae","Utricularia","Utricularia vulgaris",46,2007
"New London","Rosales","Rosaceae","Rubus","Rubus enslenii",46,2012
"New London","Rosales","Rosaceae","Rubus","Rubus multispinus",45,1934
"New London","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton bicupulatus",43,2007
"New London","Rosales","Rosaceae","Rubus","Rubus frondosus",41,1940
"New London","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton pulcher",36,2007
"New London","Ericales","Clethraceae","Clethra","Clethra alnifolia",36,2008
"New London","Rosales","Rosaceae","Rubus","Rubus novanglicus",34,1939
"New London","Lamiales","Lentibulariaceae","Utricularia","Utricularia purpurea",32,2005
"New London","Rosales","Rosaceae","Rubus","Rubus ostryifolius",32,1938
"New London","Alismatales","Hydrocharitaceae","Elodea","Elodea nuttallii",31,2006
"New London","Rosales","Rosaceae","Rubus","Rubus grimesii",31,1939
"New London","Alismatales","Hydrocharitaceae","Najas","Najas flexilis",30,2007
"New London","Rosales","Rosaceae","Rubus","Rubus flagellaris",30,2006
"New London","Fabales","Polygalaceae","Polygala","Polygala sanguinea",29,2003
"New London","Nymphaeales","Nymphaeaceae","Nymphaea","Nymphaea odorata",29,2005
"New London","Lamiales","Lentibulariaceae","Utricularia","Utricularia gibba",27,2007
"New London","Lamiales","Lentibulariaceae","Utricularia","Utricularia radiata",27,2006
"New London","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton spirillus",26,2007
"New London","Asterales","Asteraceae","Aster","Aster pilosus",26,1988
"New London","Myrtales","Melastomataceae","Rhexia","Rhexia virginica",26,1993
"New London","Myrtales","Onagraceae","Ludwigia","Ludwigia palustris",25,2005
"New London","Poales","Eriocaulaceae","Eriocaulon","Eriocaulon septangulare",25,2006
"New London","Rosales","Rosaceae","Rubus","Rubus plicatifolius",25,1936
"New London","Alismatales","Alismataceae","Sagittaria","Sagittaria latifolia",24,2000
"New London","Asterales","Asteraceae","Aster","Aster novi-belgii",24,1990
"New London","Lamiales","Lentibulariaceae","Utricularia","Utricularia intermedia",24,2007
"New London","Lamiales","Plantaginaceae","Gratiola","Gratiola aurea",24,2006
"New London","Nymphaeales","Cabombaceae","Cabomba","Cabomba caroliniana",24,2006
"New London","Poales","Cyperaceae","Eleocharis","Eleocharis obtusa",24,1990
"New London","Poales","Juncaceae","Juncus","Juncus tenuis",24,1985
"New London","Poales","Poaceae","Spartina","Spartina patens",24,2001
"New London","Nymphaeales","Cabombaceae","Brasenia","Brasenia schreberi",23,2005
"New London","Alismatales","Zannichelliaceae","Zannichellia","Zannichellia palustris",22,1997
"New London","Caryophyllales","Amaranthaceae","Atriplex","Atriplex patula",22,2003
"New London","Ericales","Ericaceae","Vaccinium","Vaccinium corymbosum",22,1990
"New London","Poales","Cyperaceae","Scirpus","Scirpus cyperinus",22,1994
"New London","Ericales","Ericaceae","Rhododendron","Rhododendron viscosum",21,1990
"New London","Lamiales","Plantaginaceae","Callitriche","Callitriche heterophylla",21,2008
"New London","Malpighiales","Hypericaceae","Hypericum","Hypericum boreale",21,2006
"New London","Malpighiales","Hypericaceae","Hypericum","Hypericum canadense",21,2003
"New London","Asterales","Asteraceae","Aster","Aster undulatus",20,1992
"New London","Ericales","Primulaceae","Hottonia","Hottonia inflata",20,2005
"New London","Poales","Typhaceae","Sparganium","Sparganium americanum",20,1998
"New London","Saxifragales","Haloragaceae","Myriophyllum","Myriophyllum humile",20,2007
"New London","Alismatales","Hydrocharitaceae","Vallisneria","Vallisneria americana",19,2010
"New London","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton natans",19,2004
"New London","Asterales","Campanulaceae","Lobelia","Lobelia cardinalis",19,1988
"New London","Ceratophyllales","Ceratophyllaceae","Ceratophyllum","Ceratophyllum demersum",19,2006
"New London","Commelinales","Pontederiaceae","Pontederia","Pontederia cordata",19,2000
"New London","Cornales","Cornaceae","Nyssa","Nyssa sylvatica",19,1997
"New London","Gentianales","Apocynaceae","Asclepias","Asclepias incarnata",19,1995
"New London","Ophioglossales","Ophioglossaceae","Botrychium","Botrychium dissectum",19,1993
"New London","Poales","Cyperaceae","Rhynchospora","Rhynchospora macrostachya",19,2004
"New London","Poales","Poaceae","Agrostis","Agrostis perennans",19,1992
"New London","Poales","Poaceae","Distichlis","Distichlis spicata",19,1994
"New London","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton robbinsii",18,2006
"New London","Fagales","Myricaceae","Myrica","Myrica pensylvanica",18,2005
"New London","Myrtales","Lythraceae","Lythrum","Lythrum salicaria",18,1989
"New London","Poales","Poaceae","Spartina","Spartina pectinata",18,1998
"New London","Saxifragales","Haloragaceae","Proserpinaca","Proserpinaca palustris",18,2007
"New London","Apiales","Apiaceae","Ptilimnium","Ptilimnium capillaceum",17,1995
"New London","Asterales","Asteraceae","Antennaria","Antennaria plantaginifolia",17,1978
"New London","Cupressales","Cupressaceae","Thuja","Thuja occidentalis",17,1932
"New London","Dioscoreales","Dioscoreaceae","Dioscorea","Dioscorea villosa",17,2003
"New London","Ericales","Ericaceae","Chimaphila","Chimaphila maculata",17,2006
"New London","Gentianales","Gentianaceae","Bartonia","Bartonia virginica",17,1992
"New London","Gentianales","Rubiaceae","Cephalanthus","Cephalanthus occidentalis",17,2006
"New London","Lamiales","Orobanchaceae","Melampyrum","Melampyrum lineare",17,1997
"New London","Lamiales","Plantaginaceae","Nuttallanthus","Nuttallanthus canadensis",17,1996
"New London","Malpighiales","Elatinaceae","Elatine","Elatine minima",17,2009
"New London","Osmundales","Osmundaceae","Osmunda","Osmunda cinnamomea",17,2005
"New London","Poales","Cyperaceae","Bulbostylis","Bulbostylis capillaris",17,1995
"New London","Poales","Cyperaceae","Eleocharis","Eleocharis acicularis",17,2010
"New London","Poales","Juncaceae","Juncus","Juncus greenei",17,1994
"New London","Poales","Poaceae","Panicum","Panicum virgatum",17,2001
"New London","Asterales","Asteraceae","Euthamia","Euthamia tenuifolia",16,1995
"New London","Asterales","Asteraceae","Pluchea","Pluchea purpurascens",16,1990
"New London","Asterales","Campanulaceae","Lobelia","Lobelia dortmanna",16,2006
"New London","Celastrales","Celastraceae","Celastrus","Celastrus orbiculatus",16,2006
"New London","Ericales","Balsaminaceae","Impatiens","Impatiens capensis",16,2008
"New London","Ericales","Myrsinaceae","Lysimachia","Lysimachia terrestris",16,1987
"New London","Fabales","Polygalaceae","Polygala","Polygala polygama",16,1990
"New London","Nymphaeales","Nymphaeaceae","Nuphar","Nuphar variegata",16,2005
"New London","Poales","Cyperaceae","Carex","Carex bullata",16,1974
"New London","Poales","Cyperaceae","Cladium","Cladium mariscoides",16,2002
"New London","Poales","Juncaceae","Juncus","Juncus effusus",16,1990
"New London","Poales","Poaceae","Spartina","Spartina alterniflora",16,1994
"New London","Poales","Xyridaceae","Xyris","Xyris smalliana",16,2005
"New London","Rosales","Rosaceae","Rubus","Rubus honorus",16,1938
"New London","Rosales","Rosaceae","Rubus","Rubus insons",16,1938
"New London","Rosales","Rosaceae","Spiraea","Spiraea tomentosa",16,1995
"New London","Asterales","Asteraceae","Mikania","Mikania scandens",15,2000
"New London","Asterales","Menyanthaceae","Nymphoides","Nymphoides cordata",15,2005
"New London","Caryophyllales","Polygonaceae","Persicaria","Persicaria hydropiperoides",15,1995
"New London","Ericales","Ericaceae","Leucothoe","Leucothoe racemosa",15,2001
"New London","Ericales","Ericaceae","Vaccinium","Vaccinium macrocarpon",15,2001
"New London","Fabales","Fabaceae","Baptisia","Baptisia tinctoria",15,2005
"New London","Lamiales","Lamiaceae","Trichostema","Trichostema dichotomum",15,2006
"New London","Malpighiales","Hypericaceae","Hypericum","Hypericum gentianoides",15,1995
"New London","Poales","Cyperaceae","Carex","Carex scoparia",15,1996
"New London","Poales","Cyperaceae","Cyperus","Cyperus rivularis",15,1984
"New London","Poales","Juncaceae","Juncus","Juncus gerardii",15,2011
"New London","Poales","Xyridaceae","Xyris","Xyris difformis",15,2002
"New London","Polypodiales","Dryopteridaceae","Athyrium","Athyrium filix-femina",15,1992
"New London","Polypodiales","Polypodiaceae","Polypodium","Polypodium virginianum",15,2005
"New London","Rosales","Rosaceae","Amelanchier","Amelanchier oblongifolia",15,1940
"New London","Rosales","Rosaceae","Rubus","Rubus multiformis",15,1938
"New London","Alismatales","Alismataceae","Sagittaria","Sagittaria engelmanniana",14,1999
"New London","Alismatales","Hydrocharitaceae","Najas","Najas gracillima",14,2007
"New London","Apiales","Araliaceae","Hydrocotyle","Hydrocotyle umbellata",14,2009
"New London","Asparagales","Iridaceae","Sisyrinchium","Sisyrinchium atlanticum",14,1996
"New London","Asterales","Asteraceae","Bidens","Bidens connata",14,2003
"New London","Asterales","Asteraceae","Eupatorium","Eupatorium perfoliatum",14,2006
"New London","Asterales","Asteraceae","Eutrochium","Eutrochium dubium",14,1992
"New London","Asterales","Asteraceae","Solidago","Solidago rugosa",14,1998
"New London","Asterales","Campanulaceae","Lobelia","Lobelia spicata",14,1983
"New London","Caryophyllales","Amaranthaceae","Amaranthus","Amaranthus cannabinus",14,2008
"New London","Caryophyllales","Amaranthaceae","Chenopodium","Chenopodium album",14,1988
"New London","Caryophyllales","Amaranthaceae","Salicornia","Salicornia europaea",14,1987
"New London","Caryophyllales","Caryophyllaceae","Dianthus","Dianthus armeria",14,1984
"New London","Cupressales","Cupressaceae","Juniperus","Juniperus virginiana",14,2006
"New London","Fabales","Fabaceae","Lespedeza","Lespedeza capitata",14,1994
"New London","Fabales","Fabaceae","Strophostyles","Strophostyles helvola",14,1998
"New London","Fagales","Betulaceae","Alnus","Alnus serrulata",14,1995
"New London","Lamiales","Lamiaceae","Teucrium","Teucrium canadense",14,2001
"New London","Lamiales","Lentibulariaceae","Utricularia","Utricularia geminiscapa",14,2004
"New London","Lamiales","Phrymaceae","Mimulus","Mimulus ringens",14,1988
"New London","Myrtales","Onagraceae","Ludwigia","Ludwigia alternifolia",14,2010
"New London","Myrtales","Onagraceae","Ludwigia","Ludwigia lacustris",14,2006
"New London","Poales","Cyperaceae","Carex","Carex pensylvanica",14,1983
"New London","Polypodiales","Dryopteridaceae","Polystichum","Polystichum acrostichoides",14,2006
"New London","Asparagales","Hypoxidaceae","Hypoxis","Hypoxis hirsuta",13,1997
"New London","Asparagales","Iridaceae","Iris","Iris prismatica",13,1996
"New London","Asterales","Asteraceae","Aster","Aster lateriflorus",13,1978
"New London","Asterales","Asteraceae","Aster","Aster linariifolius",13,1968
"New London","Asterales","Asteraceae","Hieracium","Hieracium paniculatum",13,1994
"New London","Asterales","Asteraceae","Iva","Iva frutescens",13,2011
"New London","Asterales","Asteraceae","Solidago","Solidago sempervirens",13,1998
"New London","Ericales","Ericaceae","Lyonia","Lyonia ligustrina",13,1993
"New London","Lamiales","Lamiaceae","Prunella","Prunella vulgaris",13,1990
"New London","Lamiales","Orobanchaceae","Agalinis","Agalinis maritima",13,2003
"New London","Liliales","Liliaceae","Lilium","Lilium superbum",13,1996
"New London","Malpighiales","Clusiaceae","Triadenum","Triadenum virginicum",13,1993
"New London","Malpighiales","Salicaceae","Salix","Salix cordata",13,1938
"New London","Malpighiales","Salicaceae","Salix","Salix discolor",13,1978
"New London","Poales","Cyperaceae","Carex","Carex digitalis",13,1997
"New London","Poales","Cyperaceae","Dulichium","Dulichium arundinaceum",13,1993
"New London","Poales","Cyperaceae","Schoenoplectus","Schoenoplectus subterminalis",13,2007
"New London","Poales","Cyperaceae","Schoenoplectus","Schoenoplectus validus",13,1990
"New London","Poales","Juncaceae","Juncus","Juncus pelocarpus",13,2005
"New London","Poales","Poaceae","Elymus","Elymus virginicus",13,1983
"New London","Poales","Poaceae","Glyceria","Glyceria canadensis",13,2003
"New London","Poales","Poaceae","Glyceria","Glyceria obtusa",13,1991
"New London","Poales","Poaceae","Leersia","Leersia oryzoides",13,1983
"New London","Poales","Poaceae","Poa","Poa compressa",13,2001
"New London","Rosales","Rosaceae","Amelanchier","Amelanchier stolonifera",13,1985
"New London","Rosales","Rosaceae","Crataegus","Crataegus rotundifolia",13,1932
"New London","Rosales","Rosaceae","Prunus","Prunus serotina",13,2005
"New London","Rosales","Urticaceae","Boehmeria","Boehmeria cylindrica",13,1987
"New London","Apiales","Apiaceae","Lilaeopsis","Lilaeopsis chinensis",12,1996
"New London","Apiales","Apiaceae","Sium","Sium suave",12,2000
"New London","Aquifoliales","Aquifoliaceae","Ilex","Ilex verticillata",12,1983
"New London","Asparagales","Orchidaceae","Spiranthes","Spiranthes cernua",12,1982
"New London","Asterales","Asteraceae","Anaphalis","Anaphalis margaritacea",12,1993
"New London","Asterales","Asteraceae","Aster","Aster dumosus",12,1986
"New London","Asterales","Asteraceae","Aster","Aster ericoides",12,1985
"New London","Asterales","Asteraceae","Aster","Aster lanceolatus",12,1983
"New London","Asterales","Asteraceae","Aster","Aster tenuifolius",12,1990
"New London","Asterales","Asteraceae","Aster","Aster vimineus",12,1978
"New London","Asterales","Asteraceae","Solidago","Solidago odora",12,1998
"New London","Asterales","Campanulaceae","Lobelia","Lobelia inflata",12,1990
"New London","Brassicales","Brassicaceae","Cardamine","Cardamine pensylvanica",12,2008
"New London","Caryophyllales","Plumbaginaceae","Limonium","Limonium carolinianum",12,2011
"New London","Caryophyllales","Polygonaceae","Polygonum","Polygonum aviculare",12,1989
"New London","Ceratophyllales","Ceratophyllaceae","Ceratophyllum","Ceratophyllum echinatum",12,2006
"New London","Ericales","Ericaceae","Chamaedaphne","Chamaedaphne calyculata",12,2014
"New London","Ericales","Ericaceae","Kalmia","Kalmia latifolia",12,2006
"New London","Fabales","Polygalaceae","Polygala","Polygala nuttallii",12,2006
"New London","Fagales","Myricaceae","Myrica","Myrica gale",12,2011
"New London","Geraniales","Geraniaceae","Geranium","Geranium maculatum",12,1981
"New London","Lamiales","Plantaginaceae","Plantago","Plantago lanceolata",12,1990
"New London","Laurales","Lauraceae","Sassafras","Sassafras albidum",12,2006
"New London","Malpighiales","Salicaceae","Salix","Salix alba",12,1939
"New London","Malpighiales","Violaceae","Viola","Viola lanceolata",12,1983
"New London","Poales","Cyperaceae","Carex","Carex stricta",12,1980
"New London","Poales","Cyperaceae","Carex","Carex umbellata",12,1928
"New London","Poales","Cyperaceae","Eriophorum","Eriophorum virginicum",12,2001
"New London","Poales","Poaceae","Aira","Aira caryophyllea",12,2006
"New London","Poales","Poaceae","Andropogon","Andropogon scoparius",12,1983
"New London","Poales","Poaceae","Aristida","Aristida dichotoma",12,1994
"New London","Poales","Poaceae","Cinna","Cinna arundinacea",12,2004
"New London","Poales","Poaceae","Dichanthelium","Dichanthelium dichotomum",12,2000
"New London","Poales","Poaceae","Dichanthelium","Dichanthelium lindheimeri",12,1930
"New London","Poales","Poaceae","Dichanthelium","Dichanthelium sphaerocarpon",12,1957
"New London","Poales","Poaceae","Microstegium","Microstegium vimineum",12,2004
"New London","Polypodiales","Dryopteridaceae","Dryopteris","Dryopteris carthusiana",12,2002
"New London","Polypodiales","Thelypteridaceae","Phegopteris","Phegopteris hexagonoptera",12,1997
"New London","Ranunculales","Berberidaceae","Berberis","Berberis thunbergii",12,2013
"New London","Rosales","Rosaceae","Rosa","Rosa palustris",12,1996
"New London","Saxifragales","Haloragaceae","Myriophyllum","Myriophyllum tenellum",12,2006
"New London","Solanales","Solanaceae","Solanum","Solanum dulcamara",12,1990
"New London","","Ruscaceae","Maianthemum","Maianthemum canadense",11,1990
"New London","Alismatales","Alismataceae","Sagittaria","Sagittaria subulata",11,2009
"New London","Alismatales","Juncaginaceae","Triglochin","Triglochin maritima",11,2011
"New London","Asterales","Asteraceae","Erechtites","Erechtites hieraciifolia",11,1945
"New London","Asterales","Asteraceae","Vernonia","Vernonia noveboracensis",11,2010
"New London","Brassicales","Brassicaceae","Lepidium","Lepidium virginicum",11,2001
"New London","Caryophyllales","Plumbaginaceae","Limonium","Limonium nashii",11,2003
"New London","Caryophyllales","Polygonaceae","Polygonella","Polygonella articulata",11,1990
"New London","Cornales","Cornaceae","Cornus","Cornus florida",11,1999
"New London","Dipsacales","Adoxaceae","Viburnum","Viburnum recognitum",11,2010
"New London","Fabales","Polygalaceae","Polygala","Polygala verticillata",11,1940
"New London","Gentianales","Apocynaceae","Asclepias","Asclepias syriaca",11,1981
"New London","Lamiales","Lamiaceae","Lycopus","Lycopus amplectens",11,2006
"New London","Laurales","Lauraceae","Lindera","Lindera benzoin",11,2013
"New London","Liliales","Smilacaceae","Smilax","Smilax glauca",11,1983
"New London","Lycopodiales","Lycopodiaceae","Lycopodium","Lycopodium hickeyi",11,1995
"New London","Malpighiales","Euphorbiaceae","Acalypha","Acalypha gracilens",11,1997
"New London","Malpighiales","Salicaceae","Salix","Salix humilis",11,1982
"New London","Malpighiales","Violaceae","Viola","Viola fimbriatula",11,1992
"New London","Malvales","Cistaceae","Hudsonia","Hudsonia ericoides",11,1992
"New London","Poales","Cyperaceae","Carex","Carex lurida",11,1990
"New London","Poales","Cyperaceae","Carex","Carex swanii",11,1997
"New London","Poales","Cyperaceae","Eleocharis","Eleocharis olivacea",11,1990
"New London","Poales","Cyperaceae","Rhynchospora","Rhynchospora alba",11,1997
"New London","Poales","Cyperaceae","Rhynchospora","Rhynchospora capitellata",11,1994
"New London","Poales","Juncaceae","Juncus","Juncus militaris",11,1996
"New London","Poales","Poaceae","Danthonia","Danthonia spicata",11,1997
"New London","Poales","Poaceae","Deschampsia","Deschampsia flexuosa",11,1993
"New London","Poales","Poaceae","Dichanthelium","Dichanthelium depauperatum",11,1992
"New London","Poales","Poaceae","Echinochloa","Echinochloa crus-galli",11,1957
"New London","Poales","Poaceae","Panicum","Panicum lindheimeri",11,1929
"New London","Polypodiales","Dennstaedtiaceae","Dennstaedtia","Dennstaedtia punctilobula",11,2006
"New London","Alismatales","Araceae","Orontium","Orontium aquaticum",10,1995
"New London","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton gramineus",10,2006
"New London","Asparagales","Iridaceae","Sisyrinchium","Sisyrinchium angustifolium",10,1995
"New London","Asterales","Asteraceae","Achillea","Achillea millefolium",10,1990
"New London","Asterales","Asteraceae","Aster","Aster divaricatus",10,1990
"New London","Asterales","Asteraceae","Aster","Aster leavis",10,1983
"New London","Asterales","Asteraceae","Aster","Aster subulatus",10,2003
"New London","Asterales","Asteraceae","Helenium","Helenium autumnale",10,1990
"New London","Asterales","Asteraceae","Hieracium","Hieracium scabrum",10,1988
"New London","Asterales","Asteraceae","Krigia","Krigia virginica",10,1997
"New London","Asterales","Asteraceae","Lactuca","Lactuca canadensis",10,1988
"New London","Asterales","Asteraceae","Rudbeckia","Rudbeckia hirta",10,1993
"New London","Asterales","Asteraceae","Solidago","Solidago bicolor",10,1993
"New London","Asterales","Campanulaceae","Campanula","Campanula rapunculoides",10,1987
"New London","Caryophyllales","Caryophyllaceae","Cerastium","Cerastium vulgatum",10,1989
"New London","Caryophyllales","Caryophyllaceae","Honckenya","Honckenya peploides",10,1995
"New London","Caryophyllales","Caryophyllaceae","Spergularia","Spergularia marina",10,2008
"New London","Caryophyllales","Polygonaceae","Rumex","Rumex acetosella",10,2014
"New London","Celastrales","Celastraceae","Euonymus","Euonymus alatus",10,2006
"New London","Dipsacales","Adoxaceae","Viburnum","Viburnum acerifolium",10,2006
"New London","Dipsacales","Adoxaceae","Viburnum","Viburnum cassinoides",10,1990
"New London","Dipsacales","Caprifoliaceae","Lonicera","Lonicera japonica",10,1997
"New London","Ericales","Ericaceae","Gaylussacia","Gaylussacia baccata",10,1991
"New London","Ericales","Ericaceae","Rhododendron","Rhododendron maximum",10,1984
"New London","Ericales","Ericaceae","Rhododendron","Rhododendron nudiflorum",10,1990
"New London","Gentianales","Rubiaceae","Houstonia","Houstonia caerulea",10,1982
"New London","Lamiales","Lamiaceae","Scutellaria","Scutellaria lateriflora",10,1992
"New London","Lamiales","Plantaginaceae","Plantago","Plantago aristata",10,1995
"New London","Liliales","Melanthiaceae","Aletris","Aletris farinosa",10,1998
"New London","Liliales","Smilacaceae","Smilax","Smilax rotundifolia",10,2006
"New London","Malpighiales","Podostemaceae","Podostemum","Podostemum ceratophyllum",10,2000
"New London","Malpighiales","Salicaceae","Populus","Populus grandidentata",10,2001
"New London","Malpighiales","Violaceae","Viola","Viola pedata",10,1992
"New London","Malpighiales","Violaceae","Viola","Viola primulifolia",10,2002
"New London","Myrtales","Lythraceae","Decodon","Decodon verticillatus",10,2006
"New London","Osmundales","Osmundaceae","Osmunda","Osmunda regalis",10,2005
"New London","Oxalidales","Oxalidaceae","Oxalis","Oxalis europaea",10,1937
"New London","Poales","Cyperaceae","Carex","Carex lupulina",10,1991
"New London","Poales","Cyperaceae","Carex","Carex pallescens",10,1987
"New London","Poales","Cyperaceae","Cyperus","Cyperus filiculmis",10,1982
"New London","Poales","Cyperaceae","Cyperus","Cyperus strigosus",10,1984
"New London","Poales","Cyperaceae","Eleocharis","Eleocharis tuberculosa",10,1993
"New London","Poales","Cyperaceae","Schoenoplectus","Schoenoplectus smithii",10,2011
"New London","Poales","Eriocaulaceae","Eriocaulon","Eriocaulon aquaticum",10,2006
"New London","Poales","Juncaceae","Juncus","Juncus acuminatus",10,1974
"New London","Poales","Poaceae","Anthoxanthum","Anthoxanthum odoratum",10,1983
"New London","Poales","Poaceae","Dichanthelium","Dichanthelium latifolium",10,1957
"New London","Poales","Poaceae","Digitaria","Digitaria filiformis",10,1985
"New London","Poales","Poaceae","Holcus","Holcus lanatus",10,2006
"New London","Poales","Poaceae","Muhlenbergia","Muhlenbergia uniflora",10,2003
"New London","Poales","Poaceae","Vulpia","Vulpia octoflora",10,1997
"New London","Polypodiales","Dryopteridaceae","Deparia","Deparia acrostichoides",10,1997
"New London","Polypodiales","Dryopteridaceae","Dryopteris","Dryopteris cristata",10,2002
"New London","Ranunculales","Ranunculaceae","Thalictrum","Thalictrum polygamum",10,1991
"New London","Rosales","Rosaceae","Amelanchier","Amelanchier laevis",10,1938
"New London","Rosales","Rosaceae","Potentilla","Potentilla canadensis",10,2014
"New London","Rosales","Rosaceae","Rubus","Rubus occidentalis",10,1997
"New London","Rosales","Rosaceae","Spiraea","Spiraea latifolia",10,1990
"New London","Sapindales","Aceraceae","Acer","Acer pseudoplatanus",10,2003
"New London","Sapindales","Aceraceae","Acer","Acer rubrum",10,2006
"New London","Saxifragales","Penthoraceae","Penthorum","Penthorum sedoides",10,1988
"New London","Ulvales","Ulvaceae","Ulva","Ulva lactuca",10,2001
"New London","Alismatales","Alismataceae","Sagittaria","Sagittaria montevidensis",9,2000
"New London","Alismatales","Araceae","Arisaema","Arisaema triphyllum",9,2013
"New London","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton oakesianus",9,2006
"New London","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton perfoliatus",9,2006
"New London","Alismatales","Ruppiaceae","Ruppia","Ruppia maritima",9,2009
"New London","Apiales","Apiaceae","Cicuta","Cicuta maculata",9,1999
"New London","Asterales","Asteraceae","Ambrosia","Ambrosia artemisiifolia",9,2005
"New London","Asterales","Asteraceae","Antennaria","Antennaria neglecta",9,1987
"New London","Asterales","Asteraceae","Aster","Aster cordifolius",9,1989
"New London","Asterales","Asteraceae","Baccharis","Baccharis halimifolia",9,2011
"New London","Asterales","Asteraceae","Bidens","Bidens cernua",9,1988
"New London","Asterales","Asteraceae","Prenanthes","Prenanthes trifoliolata",9,1983
"New London","Asterales","Asteraceae","Solidago","Solidago speciosa",9,1979
"New London","Bryopsidales","Codiaceae","Codium","Codium fragile",9,2008
"New London","Caryophyllales","Amaranthaceae","Salsola","Salsola kali",9,1995
"New London","Caryophyllales","Polygonaceae","Persicaria","Persicaria persicaria",9,1988
"New London","Commelinales","Commelinaceae","Commelina","Commelina communis",9,1990
"New London","Cupressales","Cupressaceae","Chamaecyparis","Chamaecyparis thyoides",9,1985
"New London","Dipsacales","Caprifoliaceae","Lonicera","Lonicera morrowii",9,2001
"New London","Equisetales","Equisetaceae","Equisetum","Equisetum arvense",9,2004
"New London","Ericales","Ericaceae","Arctostaphylos","Arctostaphylos uva-ursi",9,1991
"New London","Ericales","Ericaceae","Vaccinium","Vaccinium atrococcum",9,1978
"New London","Fabales","Fabaceae","Amorpha","Amorpha fruticosa",9,1988
"New London","Fabales","Fabaceae","Desmodium","Desmodium marilandicum",9,2003
"New London","Fagales","Juglandaceae","Carya","Carya tomentosa",9,1992
"New London","Fagales","Myricaceae","Comptonia","Comptonia peregrina",9,2006
"New London","Fucales","Fucaceae","Fucus","Fucus vesiculosus",9,2008
"New London","Lamiales","Lamiaceae","Hedeoma","Hedeoma pulegioides",9,1940
"New London","Lamiales","Lentibulariaceae","Utricularia","Utricularia inflata",9,1984
"New London","Lamiales","Plantaginaceae","Linaria","Linaria vulgaris",9,2006
"New London","Lycopodiales","Lycopodiaceae","Lycopodiella","Lycopodiella appressa",9,1998
"New London","Malpighiales","Hypericaceae","Hypericum","Hypericum mutilum",9,1968
"New London","Malpighiales","Salicaceae","Salix","Salix rostrata",9,1940
"New London","Malvales","Cistaceae","Lechea","Lechea villosa",9,1994
"New London","Myrtales","Onagraceae","Epilobium","Epilobium coloratum",9,1937
"New London","Myrtales","Onagraceae","Oenothera","Oenothera biennis",9,1993
"New London","Poales","Cyperaceae","Carex","Carex stellulata",9,1927
"New London","Poales","Cyperaceae","Carex","Carex virescens",9,1996
"New London","Poales","Cyperaceae","Eleocharis","Eleocharis robbinsii",9,1998
"New London","Poales","Poaceae","Agropyron","Agropyron repens",9,1957
"New London","Poales","Poaceae","Andropogon","Andropogon virginicus",9,1983
"New London","Poales","Poaceae","Aristida","Aristida longespica",9,2006
"New London","Poales","Poaceae","Calamagrostis","Calamagrostis canadensis",9,1990
"New London","Poales","Poaceae","Calamagrostis","Calamagrostis cinnoides",9,1994
"New London","Poales","Poaceae","Danthonia","Danthonia compressa",9,1992
"New London","Poales","Poaceae","Dichanthelium","Dichanthelium meridionale",9,1949
"New London","Poales","Poaceae","Eragrostis","Eragrostis pectinacea",9,1995
"New London","Poales","Poaceae","Festuca","Festuca rubra",9,2004
"New London","Poales","Poaceae","Hierochloe","Hierochloe odorata",9,1996
"New London","Poales","Poaceae","Panicum","Panicum philadelphicum",9,1957
"New London","Poales","Poaceae","Sorghastrum","Sorghastrum nutans",9,1994
"New London","Poales","Poaceae","Spartina","Spartina cynosuroides",9,1998
"New London","Poales","Xyridaceae","Xyris","Xyris caroliniana",9,1974
"New London","Polypodiales","Aspleniaceae","Asplenium","Asplenium montanum",9,1982
"New London","Polypodiales","Blechnaceae","Woodwardia","Woodwardia virginica",9,1995
"New London","Polypodiales","Thelypteridaceae","Thelypteris","Thelypteris palustris",9,1995
"New London","Ranunculales","Ranunculaceae","Actaea","Actaea alba",9,1942
"New London","Rosales","Rosaceae","Amelanchier","Amelanchier canadensis",9,1996
"New London","Rosales","Rosaceae","Rosa","Rosa carolina",9,1978
"New London","Rosales","Rosaceae","Rosa","Rosa rugosa",9,2003
"New London","Rosales","Rosaceae","Rubus","Rubus recurvicaulis",9,1939
"New London","Rosales","Rosaceae","Rubus","Rubus semisetosus",9,1938
"New London","Rosales","Ulmaceae","Celtis","Celtis occidentalis",9,1992
"New London","","Ruscaceae","Maianthemum","Maianthemum racemosa",8,1987
